customerID,test group,made_purchase,days_with_most_ad,peak ad hours,ad_count
4751,ad,FALSE,10,2,1
4752,ad,FALSE,23,18,9
4753,psa,FALSE,4,2,5
4754,ad,FALSE,16,17,7
4755,psa,FALSE,23,22,9
4756,psa,FALSE,10,12,4
4757,ad,FALSE,1,17,7
4758,psa,FALSE,13,20,7
4759,ad,FALSE,14,22,8
4760,psa,FALSE,23,19,9
4761,ad,FALSE,12,16,7
4762,psa,FALSE,13,21,7
4763,psa,FALSE,1,21,10
4764,ad,FALSE,27,1,1
4765,ad,FALSE,14,0,3
4766,psa,FALSE,8,21,7
4767,psa,FALSE,26,19,8
4768,ad,FALSE,22,21,10
4769,psa,FALSE,14,19,7
4770,ad,FALSE,30,15,7
4771,ad,FALSE,1,9,5
4772,ad,TRUE,27,21,7
4773,ad,FALSE,28,3,2
4774,psa,FALSE,17,1,2
4775,ad,TRUE,16,18,5
4776,psa,FALSE,12,19,6
4777,ad,FALSE,29,18,6
4778,ad,FALSE,29,19,8
4779,ad,FALSE,20,21,8
4780,ad,FALSE,23,22,5
4781,ad,FALSE,5,23,8
4782,ad,FALSE,21,18,7
4783,ad,FALSE,24,12,1
4784,ad,FALSE,18,19,7
4785,ad,FALSE,4,20,9
4786,ad,FALSE,20,23,8
4787,psa,FALSE,11,20,7
4788,psa,FALSE,8,20,9
4789,ad,FALSE,22,20,8
4790,ad,FALSE,26,10,4
4791,ad,FALSE,9,18,5
4792,psa,FALSE,26,17,6
4793,ad,FALSE,25,23,6
4794,ad,FALSE,20,19,7
4795,ad,FALSE,10,15,5
4796,ad,FALSE,7,13,2
4797,ad,FALSE,19,18,10
4798,psa,FALSE,22,21,7
4799,ad,FALSE,29,17,10
4800,psa,FALSE,1,6,3
4801,ad,FALSE,5,9,2
4802,ad,FALSE,6,19,9
4803,psa,FALSE,12,21,7
4804,ad,FALSE,28,10,2
4805,psa,FALSE,12,17,9
4806,ad,FALSE,21,17,6
4807,ad,FALSE,14,16,7
4808,psa,FALSE,7,22,9
4809,ad,FALSE,28,15,7
4810,psa,FALSE,20,16,6
4811,ad,TRUE,21,9,1
4812,psa,FALSE,20,19,5
4813,ad,FALSE,14,22,6
4814,ad,FALSE,16,22,8
4815,psa,FALSE,9,16,9
4816,psa,FALSE,2,18,5
4817,psa,FALSE,17,15,6
4818,psa,FALSE,4,15,8
4819,psa,FALSE,14,9,3
4820,ad,FALSE,14,18,7
4821,ad,FALSE,28,22,7
4822,ad,FALSE,15,16,6
4823,ad,FALSE,28,19,10
4824,ad,FALSE,12,15,10
4825,ad,FALSE,13,12,5
4826,ad,FALSE,22,18,6
4827,psa,FALSE,10,21,8
4828,ad,TRUE,16,18,9
4829,ad,FALSE,29,21,7
4830,ad,FALSE,29,18,5
4831,psa,TRUE,30,15,5
4832,psa,FALSE,15,21,5
4833,psa,FALSE,8,16,10
4834,ad,FALSE,4,15,8
4835,ad,FALSE,1,1,3
4836,ad,FALSE,14,23,5
4837,ad,FALSE,9,13,5
4838,ad,FALSE,19,1,1
4839,ad,FALSE,6,15,8
4840,ad,FALSE,16,21,5
4841,psa,FALSE,26,9,4
4842,psa,FALSE,30,20,8
4843,ad,FALSE,24,19,9
4844,ad,FALSE,11,7,4
4845,ad,TRUE,21,17,6
4846,ad,FALSE,27,21,7
4847,psa,FALSE,23,20,8
4848,ad,TRUE,11,10,2
4849,psa,TRUE,14,17,6
4850,ad,FALSE,11,0,1
4851,psa,FALSE,26,6,5
4852,ad,FALSE,14,7,1
4853,psa,FALSE,25,22,9
4854,ad,FALSE,1,3,1
4855,psa,FALSE,11,21,5
4856,ad,FALSE,30,20,6
4857,ad,FALSE,24,23,7
4858,psa,FALSE,18,10,2
4859,psa,FALSE,17,18,5
4860,psa,FALSE,4,21,7
4861,psa,FALSE,22,13,1
4862,psa,FALSE,14,23,5
4863,ad,FALSE,8,6,3
4864,ad,FALSE,15,23,6
4865,ad,FALSE,16,21,8
4866,psa,FALSE,1,22,10
4867,ad,FALSE,1,15,5
4868,ad,FALSE,10,17,8
4869,ad,FALSE,2,10,2
4870,psa,FALSE,25,0,4
4871,ad,FALSE,12,23,6
4872,ad,FALSE,4,15,8
4873,ad,FALSE,23,6,4
4874,ad,FALSE,19,23,5
4875,ad,TRUE,27,22,7
4876,psa,FALSE,1,15,7
4877,psa,FALSE,1,21,6
4878,psa,FALSE,9,1,1
4879,ad,FALSE,30,18,8
4880,psa,TRUE,20,8,2
4881,ad,FALSE,13,8,3
4882,ad,FALSE,11,16,8
4883,psa,FALSE,19,22,5
4884,ad,FALSE,21,0,2
4885,ad,FALSE,17,17,10
4886,psa,FALSE,3,8,5
4887,ad,FALSE,20,21,5
4888,psa,TRUE,13,9,2
4889,ad,FALSE,28,16,8
4890,psa,FALSE,22,10,2
4891,ad,FALSE,25,23,5
4892,ad,FALSE,19,4,3
4893,psa,FALSE,20,17,10
4894,ad,FALSE,21,13,3
4895,ad,FALSE,24,20,5
4896,ad,FALSE,9,20,8
4897,ad,FALSE,19,20,7
4898,ad,FALSE,19,18,9
4899,ad,FALSE,23,20,9
4900,psa,FALSE,25,21,9
4901,ad,FALSE,1,2,2
4902,ad,FALSE,17,19,8
4903,ad,FALSE,14,1,4
4904,ad,FALSE,12,19,7
4905,psa,FALSE,2,16,5
4906,ad,FALSE,22,6,5
4907,psa,FALSE,3,7,5
4908,ad,FALSE,28,23,5
4909,psa,FALSE,24,13,1
4910,ad,FALSE,5,1,5
4911,psa,FALSE,3,16,5
4912,ad,FALSE,14,15,6
4913,ad,FALSE,24,4,3
4914,ad,FALSE,24,15,10
4915,ad,FALSE,18,6,2
4916,psa,FALSE,5,22,9
4917,ad,FALSE,3,13,3
4918,ad,FALSE,23,16,7
4919,psa,FALSE,2,1,3
4920,ad,FALSE,9,23,8
4921,psa,FALSE,18,19,8
4922,psa,FALSE,27,6,3
4923,ad,FALSE,2,22,8
4924,psa,FALSE,22,6,2
4925,ad,TRUE,19,18,9
4926,ad,FALSE,3,23,10
4927,ad,FALSE,26,3,5
4928,ad,FALSE,18,1,5
4929,psa,FALSE,14,20,5
4930,psa,FALSE,13,23,6
4931,ad,FALSE,16,18,10
4932,ad,FALSE,21,19,9
4933,psa,FALSE,28,4,5
4934,ad,FALSE,11,18,9
4935,ad,FALSE,21,21,9
4936,ad,FALSE,23,23,8
4937,psa,FALSE,24,15,8
4938,ad,FALSE,24,23,6
4939,psa,FALSE,12,21,6
4940,psa,FALSE,30,16,9
4941,ad,FALSE,3,10,5
4942,ad,FALSE,6,21,9
4943,psa,FALSE,16,20,5
4944,ad,FALSE,12,5,3
4945,psa,FALSE,21,19,10
4946,psa,FALSE,20,21,8
4947,psa,FALSE,26,19,9
4948,psa,FALSE,6,2,1
4949,psa,FALSE,20,11,1
4950,psa,FALSE,14,15,5
4951,ad,TRUE,24,19,8
4952,ad,FALSE,9,17,10
4953,ad,FALSE,17,8,3
4954,psa,FALSE,12,13,5
4955,ad,FALSE,1,20,9
4956,psa,FALSE,20,18,7
4957,ad,FALSE,22,23,8
4958,psa,FALSE,8,18,5
4959,ad,FALSE,28,16,9
4960,psa,FALSE,12,9,1
4961,ad,FALSE,16,16,7
4962,ad,FALSE,1,16,9
4963,ad,FALSE,3,17,9
4964,psa,FALSE,12,17,9
4965,ad,FALSE,4,0,2
4966,ad,FALSE,10,11,3
4967,psa,FALSE,2,20,7
4968,psa,FALSE,29,16,5
4969,psa,FALSE,9,22,8
4970,ad,FALSE,3,15,9
4971,ad,FALSE,20,23,9
4972,psa,FALSE,20,19,10
4973,ad,FALSE,1,15,9
4974,psa,FALSE,5,3,3
4975,ad,FALSE,5,19,9
4976,ad,FALSE,2,15,7
4977,ad,TRUE,15,21,8
4978,ad,FALSE,1,3,4
4979,ad,FALSE,21,17,7
4980,ad,FALSE,5,16,9
4981,psa,FALSE,7,18,10
4982,ad,FALSE,11,22,10
4983,psa,FALSE,26,18,7
4984,psa,FALSE,10,23,9
4985,ad,FALSE,2,5,5
4986,ad,FALSE,30,17,6
4987,psa,FALSE,29,1,3
4988,psa,FALSE,28,23,5
4989,psa,FALSE,14,23,5
4990,psa,FALSE,24,15,8
4991,psa,FALSE,21,19,9
4992,ad,FALSE,5,16,9
4993,ad,FALSE,16,20,6
4994,psa,FALSE,25,10,5
4995,ad,TRUE,2,6,4
4996,psa,FALSE,10,23,7
4997,ad,FALSE,27,15,7
4998,ad,FALSE,18,1,4
4999,psa,FALSE,5,16,10
5000,ad,FALSE,17,20,6
5001,ad,FALSE,11,9,3
5002,ad,TRUE,5,18,8
5003,psa,FALSE,21,15,9
5004,ad,FALSE,24,20,7
5005,psa,FALSE,6,1,4
5006,ad,TRUE,27,16,6
5007,psa,FALSE,22,18,10
5008,psa,FALSE,16,21,7
5009,ad,FALSE,5,18,6
5010,ad,TRUE,21,16,5
5011,ad,FALSE,24,20,6
5012,psa,FALSE,30,15,8
5013,ad,FALSE,16,20,9
5014,psa,FALSE,17,17,7
5015,ad,TRUE,9,12,2
5016,ad,FALSE,22,19,7
5017,ad,FALSE,25,18,7
5018,ad,FALSE,2,17,10
5019,ad,FALSE,19,15,8
5020,psa,FALSE,17,21,8
5021,psa,FALSE,5,19,5
5022,ad,FALSE,2,15,9
5023,psa,FALSE,11,17,5
5024,psa,FALSE,1,9,4
5025,psa,FALSE,9,1,1
5026,ad,FALSE,27,22,6
5027,ad,FALSE,25,19,10
5028,ad,FALSE,6,17,6
5029,psa,FALSE,11,15,7
5030,ad,FALSE,27,5,1
5031,ad,FALSE,8,21,10
5032,ad,FALSE,13,10,1
5033,ad,FALSE,27,20,8
5034,psa,FALSE,12,23,5
5035,ad,FALSE,9,0,3
5036,ad,FALSE,15,16,8
5037,psa,FALSE,5,23,7
5038,psa,FALSE,15,17,6
5039,psa,FALSE,2,0,4
5040,psa,FALSE,15,9,5
5041,psa,FALSE,20,22,7
5042,ad,FALSE,3,10,5
5043,ad,FALSE,10,21,9
5044,psa,TRUE,7,21,7
5045,psa,FALSE,10,17,8
5046,psa,FALSE,26,18,10
5047,ad,TRUE,10,15,9
5048,ad,FALSE,8,22,8
5049,ad,FALSE,13,23,9
5050,ad,FALSE,21,19,7
5051,ad,FALSE,2,22,5
5052,psa,FALSE,12,17,10
5053,ad,FALSE,9,18,8
5054,ad,FALSE,30,0,5
5055,ad,FALSE,1,22,5
5056,psa,FALSE,21,23,10
5057,ad,FALSE,12,18,5
5058,ad,FALSE,12,22,5
5059,ad,FALSE,3,23,10
5060,ad,FALSE,24,16,7
5061,psa,FALSE,8,23,7
5062,psa,FALSE,13,8,3
5063,ad,FALSE,28,16,7
5064,ad,FALSE,28,23,8
5065,psa,FALSE,17,11,5
5066,ad,FALSE,20,2,4
5067,ad,FALSE,28,12,1
5068,ad,FALSE,10,21,10
5069,psa,FALSE,15,19,9
5070,ad,FALSE,24,23,9
5071,ad,FALSE,25,4,1
5072,psa,FALSE,9,18,6
5073,ad,FALSE,18,23,10
5074,ad,FALSE,25,18,9
5075,psa,FALSE,8,15,8
5076,ad,FALSE,27,20,9
5077,psa,FALSE,14,16,10
5078,ad,FALSE,11,16,10
5079,ad,FALSE,13,18,5
5080,ad,FALSE,16,19,5
5081,ad,FALSE,14,19,10
5082,ad,FALSE,9,19,8
5083,psa,FALSE,9,23,5
5084,ad,FALSE,19,15,9
5085,ad,FALSE,5,19,7
5086,ad,FALSE,15,6,4
5087,psa,FALSE,29,19,5
5088,ad,FALSE,11,18,6
5089,ad,FALSE,19,17,6
5090,ad,FALSE,6,19,7
5091,ad,FALSE,10,15,9
5092,ad,FALSE,16,21,10
5093,psa,FALSE,29,17,7
5094,ad,FALSE,5,23,9
5095,ad,FALSE,18,19,10
5096,ad,FALSE,19,15,10
5097,psa,FALSE,23,16,6
5098,ad,FALSE,10,17,5
5099,ad,FALSE,10,7,3
5100,ad,FALSE,12,23,5
5101,ad,FALSE,21,20,6
5102,ad,FALSE,3,21,9
5103,ad,FALSE,4,18,10
5104,ad,TRUE,22,16,5
5105,ad,FALSE,24,21,6
5106,ad,FALSE,12,19,8
5107,ad,FALSE,7,16,10
5108,ad,FALSE,12,20,7
5109,psa,FALSE,3,19,9
5110,psa,TRUE,18,18,9
5111,psa,FALSE,19,18,8
5112,psa,FALSE,5,19,10
5113,psa,FALSE,14,18,10
5114,psa,FALSE,23,17,7
5115,ad,TRUE,30,18,5
5116,psa,FALSE,8,21,6
5117,ad,TRUE,22,18,6
5118,ad,FALSE,15,22,5
5119,psa,FALSE,16,16,5
5120,ad,FALSE,29,19,7
5121,ad,FALSE,18,5,4
5122,psa,FALSE,11,15,6
5123,ad,FALSE,2,15,8
5124,ad,FALSE,10,21,7
5125,psa,FALSE,11,18,5
5126,psa,FALSE,5,4,2
5127,ad,FALSE,27,20,8
5128,ad,FALSE,30,23,9
5129,ad,FALSE,21,21,6
5130,psa,FALSE,17,4,5
5131,ad,FALSE,1,6,5
5132,ad,FALSE,25,22,9
5133,ad,FALSE,14,18,9
5134,ad,FALSE,15,17,10
5135,psa,FALSE,7,23,6
5136,ad,FALSE,8,18,9
5137,psa,FALSE,28,19,10
5138,ad,FALSE,16,17,6
5139,psa,FALSE,13,9,1
5140,psa,FALSE,5,16,8
5141,ad,FALSE,3,10,4
5142,ad,FALSE,13,18,8
5143,ad,FALSE,19,10,1
5144,psa,FALSE,12,7,4
5145,ad,TRUE,19,17,10
5146,psa,FALSE,17,6,1
5147,psa,FALSE,11,1,3
5148,psa,FALSE,27,3,2
5149,psa,FALSE,3,15,7
5150,ad,TRUE,29,20,5
5151,ad,FALSE,2,21,9
5152,ad,FALSE,24,18,5
5153,psa,FALSE,26,19,10
5154,psa,FALSE,14,23,6
5155,psa,FALSE,26,16,7
5156,ad,FALSE,22,16,5
5157,ad,FALSE,21,21,6
5158,psa,FALSE,17,19,9
5159,ad,FALSE,2,22,10
5160,ad,FALSE,18,15,7
5161,psa,FALSE,23,15,7
5162,ad,FALSE,15,3,4
5163,ad,FALSE,12,22,7
5164,ad,FALSE,16,21,8
5165,ad,FALSE,16,15,7
5166,psa,FALSE,7,22,7
5167,ad,FALSE,6,17,5
5168,ad,FALSE,14,5,5
5169,ad,FALSE,8,17,10
5170,psa,TRUE,20,22,9
5171,ad,FALSE,25,23,7
5172,ad,FALSE,24,15,7
5173,ad,TRUE,19,22,8
5174,ad,FALSE,19,21,9
5175,ad,FALSE,28,12,1
5176,psa,FALSE,12,23,9
5177,psa,FALSE,9,21,6
5178,ad,FALSE,9,17,9
5179,ad,FALSE,29,21,5
5180,psa,FALSE,27,21,9
5181,ad,FALSE,5,11,1
5182,psa,FALSE,26,19,8
5183,ad,FALSE,30,18,7
5184,psa,FALSE,14,21,10
5185,psa,FALSE,1,4,4
5186,psa,FALSE,3,16,7
5187,psa,FALSE,11,17,8
5188,ad,FALSE,21,22,8
5189,psa,FALSE,4,16,7
5190,ad,FALSE,20,23,5
5191,ad,FALSE,1,21,6
5192,psa,FALSE,6,23,7
5193,psa,FALSE,28,16,5
5194,psa,FALSE,10,17,5
5195,ad,FALSE,27,10,1
5196,psa,FALSE,4,16,10
5197,psa,TRUE,17,19,9
5198,ad,FALSE,26,16,7
5199,ad,FALSE,30,16,7
5200,ad,FALSE,22,19,8
5201,ad,FALSE,21,22,7
5202,psa,FALSE,5,20,5
5203,psa,FALSE,2,23,6
5204,psa,FALSE,1,23,6
5205,psa,FALSE,16,20,8
5206,ad,TRUE,7,21,7
5207,psa,FALSE,21,15,6
5208,ad,FALSE,3,16,7
5209,psa,FALSE,14,18,8
5210,ad,FALSE,22,18,7
5211,psa,FALSE,19,18,8
5212,ad,TRUE,16,23,9
5213,ad,FALSE,22,19,6
5214,psa,FALSE,6,5,4
5215,ad,FALSE,30,15,8
5216,psa,FALSE,25,17,8
5217,ad,FALSE,24,16,8
5218,psa,FALSE,1,22,8
5219,ad,FALSE,7,18,8
5220,ad,FALSE,11,19,7
5221,ad,FALSE,25,16,10
5222,ad,FALSE,18,19,5
5223,ad,FALSE,9,18,8
5224,ad,FALSE,22,19,5
5225,ad,FALSE,3,21,9
5226,ad,FALSE,24,17,10
5227,ad,FALSE,23,8,5
5228,psa,FALSE,28,5,2
5229,ad,FALSE,8,8,4
5230,ad,FALSE,8,11,2
5231,psa,FALSE,23,23,6
5232,ad,FALSE,1,22,6
5233,psa,FALSE,29,22,6
5234,ad,FALSE,10,22,7
5235,ad,FALSE,15,7,4
5236,ad,FALSE,10,19,7
5237,psa,FALSE,26,23,6
5238,psa,FALSE,8,23,8
5239,ad,FALSE,21,23,9
5240,ad,FALSE,29,17,7
5241,psa,FALSE,2,7,5
5242,ad,FALSE,18,21,8
5243,ad,FALSE,2,0,2
5244,psa,FALSE,25,15,8
5245,psa,FALSE,30,19,6
5246,ad,FALSE,21,19,9
5247,psa,FALSE,19,18,8
5248,psa,FALSE,22,22,8
5249,ad,FALSE,9,7,4
5250,ad,FALSE,27,19,7
5251,ad,FALSE,25,18,5
5252,psa,FALSE,25,8,3
5253,psa,FALSE,27,16,9
5254,ad,FALSE,10,5,2
5255,psa,FALSE,30,19,9
5256,ad,FALSE,27,20,8
5257,ad,FALSE,4,23,5
5258,ad,FALSE,21,22,8
5259,ad,TRUE,28,21,7
5260,psa,FALSE,30,16,6
5261,ad,FALSE,1,19,10
5262,psa,FALSE,11,17,9
5263,ad,FALSE,26,3,3
5264,ad,FALSE,22,16,5
5265,psa,FALSE,2,20,7
5266,ad,TRUE,23,9,3
5267,ad,FALSE,4,23,5
5268,ad,FALSE,15,17,9
5269,psa,FALSE,20,22,6
5270,ad,FALSE,25,1,3
5271,ad,FALSE,13,21,8
5272,ad,FALSE,1,15,9
5273,ad,FALSE,22,12,5
5274,psa,FALSE,2,21,10
5275,ad,FALSE,6,7,1
5276,ad,FALSE,7,4,5
5277,ad,FALSE,19,9,4
5278,ad,FALSE,4,9,5
5279,psa,FALSE,18,19,6
5280,ad,FALSE,23,18,5
5281,psa,FALSE,9,19,8
5282,ad,FALSE,21,15,6
5283,ad,FALSE,11,15,5
5284,psa,FALSE,5,21,5
5285,ad,TRUE,25,16,6
5286,psa,FALSE,24,16,9
5287,psa,FALSE,1,16,8
5288,ad,FALSE,2,21,8
5289,ad,FALSE,23,15,7
5290,psa,FALSE,3,22,7
5291,ad,TRUE,22,19,5
5292,ad,FALSE,17,3,3
5293,ad,FALSE,24,23,8
5294,ad,FALSE,2,7,4
5295,psa,FALSE,1,16,7
5296,ad,FALSE,2,2,3
5297,ad,FALSE,8,18,10
5298,psa,FALSE,13,22,10
5299,ad,FALSE,26,17,5
5300,ad,FALSE,14,3,4
5301,psa,FALSE,21,3,5
5302,ad,FALSE,12,22,8
5303,psa,FALSE,9,18,5
5304,psa,FALSE,28,23,6
5305,ad,FALSE,19,23,10
5306,ad,FALSE,24,13,3
5307,ad,FALSE,20,23,6
5308,ad,FALSE,7,15,7
5309,psa,FALSE,26,20,7
5310,psa,FALSE,10,16,9
5311,ad,FALSE,24,19,9
5312,psa,FALSE,3,17,7
5313,psa,FALSE,19,15,8
5314,psa,FALSE,17,20,5
5315,ad,FALSE,8,18,5
5316,ad,FALSE,18,0,3
5317,ad,FALSE,7,18,5
5318,psa,FALSE,27,22,5
5319,ad,FALSE,7,9,4
5320,ad,FALSE,30,11,4
5321,ad,TRUE,23,21,7
5322,ad,FALSE,20,16,10
5323,ad,FALSE,23,19,5
5324,psa,FALSE,26,20,7
5325,ad,FALSE,16,16,8
5326,ad,FALSE,15,21,5
5327,ad,TRUE,14,15,8
5328,ad,FALSE,16,16,6
5329,ad,TRUE,27,18,10
5330,ad,FALSE,24,19,5
5331,ad,TRUE,9,20,6
5332,ad,FALSE,23,21,6
5333,ad,FALSE,22,23,8
5334,ad,FALSE,21,17,8
5335,psa,FALSE,10,16,9
5336,psa,FALSE,15,22,10
5337,ad,FALSE,26,17,5
5338,ad,FALSE,23,17,10
5339,psa,FALSE,10,19,9
5340,ad,FALSE,2,4,3
5341,psa,FALSE,5,23,7
5342,psa,FALSE,29,6,4
5343,ad,FALSE,8,17,7
5344,ad,FALSE,6,17,6
5345,psa,FALSE,6,3,3
5346,ad,FALSE,1,22,9
5347,ad,FALSE,16,9,1
5348,ad,FALSE,18,1,4
5349,ad,FALSE,3,13,1
5350,psa,FALSE,7,23,8
5351,psa,FALSE,12,10,3
5352,psa,FALSE,10,23,7
5353,ad,FALSE,22,16,8
5354,ad,FALSE,21,19,5
5355,ad,FALSE,25,0,2
5356,ad,TRUE,10,22,8
5357,ad,FALSE,23,3,2
5358,psa,FALSE,9,3,5
5359,psa,FALSE,27,21,8
5360,ad,FALSE,11,16,8
5361,psa,FALSE,19,17,6
5362,ad,FALSE,27,21,10
5363,ad,FALSE,8,19,6
5364,psa,FALSE,28,10,3
5365,ad,FALSE,25,16,5
5366,psa,FALSE,18,17,10
5367,psa,FALSE,4,22,7
5368,ad,FALSE,2,4,3
5369,psa,FALSE,13,17,6
5370,ad,FALSE,23,8,4
5371,ad,FALSE,14,21,8
5372,ad,FALSE,20,16,6
5373,ad,FALSE,30,22,8
5374,psa,FALSE,28,19,10
5375,ad,TRUE,22,16,5
5376,psa,FALSE,24,19,9
5377,ad,FALSE,15,4,4
5378,ad,FALSE,30,23,8
5379,psa,FALSE,13,22,7
5380,ad,FALSE,6,21,10
5381,ad,TRUE,20,18,6
5382,ad,FALSE,6,17,10
5383,ad,FALSE,1,17,8
5384,ad,FALSE,15,20,10
5385,psa,FALSE,6,23,6
5386,ad,FALSE,27,22,7
5387,ad,FALSE,15,19,5
5388,psa,FALSE,15,19,9
5389,ad,FALSE,14,17,10
5390,psa,FALSE,10,3,1
5391,ad,FALSE,29,17,9
5392,ad,FALSE,27,23,5
5393,psa,FALSE,8,13,5
5394,ad,FALSE,4,23,5
5395,psa,FALSE,25,15,6
5396,ad,FALSE,22,18,9
5397,ad,FALSE,6,4,2
5398,ad,FALSE,20,16,7
5399,ad,FALSE,24,0,4
5400,psa,FALSE,21,21,7
5401,ad,FALSE,28,19,7
5402,psa,FALSE,17,15,9
5403,psa,FALSE,23,11,5
5404,ad,FALSE,24,16,7
5405,ad,FALSE,22,23,5
5406,psa,FALSE,7,15,8
5407,psa,FALSE,12,13,2
5408,ad,FALSE,23,21,6
5409,ad,FALSE,4,11,1
5410,ad,FALSE,14,12,4
5411,psa,FALSE,4,17,5
5412,ad,FALSE,30,20,6
5413,psa,FALSE,16,21,5
5414,ad,FALSE,28,13,5
5415,ad,FALSE,1,21,6
5416,ad,FALSE,18,21,9
5417,ad,FALSE,19,21,10
5418,ad,FALSE,21,3,4
5419,ad,FALSE,10,22,9
5420,ad,FALSE,25,6,1
5421,ad,FALSE,5,18,10
5422,ad,FALSE,13,20,8
5423,psa,FALSE,6,19,7
5424,ad,TRUE,30,9,4
5425,ad,FALSE,23,15,10
5426,ad,FALSE,4,17,7
5427,psa,FALSE,16,15,7
5428,ad,TRUE,8,17,10
5429,psa,FALSE,16,17,8
5430,psa,FALSE,11,23,7
5431,psa,FALSE,22,19,9
5432,ad,TRUE,27,19,10
5433,psa,FALSE,1,21,9
5434,ad,FALSE,22,11,4
5435,ad,FALSE,18,16,7
5436,psa,FALSE,4,18,5
5437,ad,FALSE,11,16,8
5438,psa,FALSE,20,20,7
5439,ad,FALSE,10,22,10
5440,psa,FALSE,16,23,7
5441,ad,FALSE,29,1,3
5442,ad,FALSE,10,18,5
5443,ad,FALSE,5,3,5
5444,psa,FALSE,26,18,6
5445,ad,FALSE,28,20,10
5446,ad,FALSE,18,18,5
5447,ad,FALSE,22,17,6
5448,psa,FALSE,11,5,5
5449,ad,TRUE,3,19,7
5450,ad,FALSE,9,17,6
5451,ad,FALSE,15,21,6
5452,ad,FALSE,22,17,10
5453,ad,FALSE,19,21,5
5454,ad,FALSE,19,15,9
5455,psa,FALSE,5,20,8
5456,ad,TRUE,6,18,10
5457,ad,FALSE,4,21,6
5458,ad,FALSE,12,17,5
5459,psa,FALSE,5,20,7
5460,psa,FALSE,3,19,9
5461,psa,FALSE,10,13,3
5462,ad,FALSE,13,20,7
5463,ad,FALSE,4,17,8
5464,ad,FALSE,24,16,6
5465,ad,FALSE,8,20,8
5466,ad,FALSE,1,13,1
5467,psa,FALSE,20,3,4
5468,psa,FALSE,2,2,1
5469,psa,FALSE,4,4,2
5470,ad,FALSE,21,21,6
5471,psa,FALSE,1,20,8
5472,ad,FALSE,28,16,7
5473,ad,FALSE,21,11,4
5474,psa,FALSE,7,17,9
5475,ad,FALSE,5,16,6
5476,ad,FALSE,23,18,9
5477,ad,FALSE,13,21,9
5478,psa,FALSE,25,0,5
5479,psa,FALSE,13,17,7
5480,ad,TRUE,8,6,2
5481,psa,FALSE,17,23,6
5482,ad,FALSE,30,19,10
5483,ad,FALSE,10,15,6
5484,psa,FALSE,10,22,10
5485,psa,FALSE,2,16,10
5486,psa,FALSE,6,23,8
5487,ad,FALSE,21,21,5
5488,psa,FALSE,1,22,6
5489,psa,FALSE,30,20,7
5490,psa,FALSE,18,3,3
5491,ad,FALSE,3,9,1
5492,psa,FALSE,26,17,8
5493,ad,FALSE,21,11,3
5494,ad,FALSE,7,4,1
5495,ad,FALSE,16,15,7
5496,ad,FALSE,22,16,5
5497,ad,FALSE,3,21,7
5498,psa,FALSE,6,4,4
5499,ad,FALSE,4,16,8
5500,psa,FALSE,16,2,3
5501,ad,FALSE,3,15,10
5502,ad,FALSE,4,15,10
5503,ad,FALSE,11,22,7
5504,ad,FALSE,24,6,5
5505,ad,FALSE,17,22,6
5506,ad,FALSE,19,9,4
5507,ad,FALSE,26,19,7
5508,ad,TRUE,28,21,10
5509,ad,TRUE,8,1,2
5510,ad,FALSE,28,5,3
5511,ad,FALSE,14,16,6
5512,psa,FALSE,26,18,6
5513,psa,FALSE,16,18,8
5514,psa,FALSE,25,4,5
5515,ad,FALSE,19,16,5
5516,psa,FALSE,16,6,3
5517,psa,FALSE,25,22,6
5518,psa,FALSE,10,22,9
5519,ad,FALSE,15,23,6
5520,psa,FALSE,27,22,7
5521,psa,FALSE,26,22,5
5522,ad,FALSE,4,18,8
5523,psa,FALSE,28,23,5
5524,ad,FALSE,4,1,4
5525,ad,FALSE,29,19,6
5526,ad,TRUE,13,16,9
5527,psa,FALSE,12,7,4
5528,ad,FALSE,15,19,6
5529,ad,FALSE,29,19,10
5530,ad,FALSE,23,19,7
5531,ad,FALSE,13,2,3
5532,ad,FALSE,6,15,9
5533,psa,FALSE,26,16,9
5534,psa,FALSE,14,2,3
5535,ad,FALSE,3,10,3
5536,ad,FALSE,8,21,8
5537,ad,FALSE,12,18,9
5538,psa,FALSE,30,19,7
5539,ad,FALSE,14,21,10
5540,ad,FALSE,5,17,8
5541,ad,FALSE,2,1,2
5542,psa,FALSE,10,7,5
5543,psa,FALSE,30,5,5
5544,psa,FALSE,3,9,3
5545,psa,FALSE,23,15,7
5546,ad,FALSE,10,20,7
5547,ad,FALSE,9,15,10
5548,ad,FALSE,17,15,7
5549,ad,FALSE,28,16,5
5550,ad,FALSE,6,4,3
5551,ad,FALSE,27,5,2
5552,ad,FALSE,30,18,7
5553,psa,FALSE,9,20,7
5554,psa,FALSE,23,23,6
5555,psa,FALSE,3,18,10
5556,psa,FALSE,7,7,4
5557,ad,FALSE,12,15,6
5558,psa,FALSE,18,19,9
5559,ad,FALSE,10,15,6
5560,psa,FALSE,2,23,9
5561,ad,FALSE,17,22,5
5562,psa,FALSE,3,21,6
5563,ad,FALSE,1,22,8
5564,ad,FALSE,8,20,5
5565,psa,FALSE,13,22,7
5566,ad,FALSE,11,1,4
5567,psa,FALSE,8,21,6
5568,psa,FALSE,20,23,6
5569,psa,FALSE,1,21,8
5570,psa,FALSE,2,21,7
5571,psa,FALSE,18,17,7
